197,Using aggregation and dynamic queries for exploring large data sets,1994,data exploration visualization graphics presentation intelligent interfaces interactive techniques large sets aggregation dynamic queries exploring large data sets,english
198,Creating charts by demonstration,1994,business charts data visualization demonstrational interfaces interactive techniques creating charts demonstration,english
199,Interactive graphic design using automatic presentation knowledge,1994,automatic presentation systems data visualization design environments graphic intelligent interfaces interactive techniques interactive graphic design automatic presentation knowledge,english
200,The movable filter as a user interface tool,1994,editing graphics lens macro transparent viewing filter visualization movable filter user interface tool,english
201,Visual information seeking: tight coupling of dynamic query filters with starfield displays,1994,database query dynamic queries information seeking starfield displays tight coupling visual information seeking tight coupling dynamic query filters starfield displays,english
202,The table lens: merging graphical and symbolic representations in an interactive focus + context visualization for tabular information,1994,exploratory data analysis fisheye technique focus+context graphical representations information visualization relational tables spreadsheets table lens merging graphical symbolic representations interactive focus context visualization tabular information,english
203,Multitrees: enriching and reusing hierarchical structure,1994,directed graphs graphical browsers hierarchies hypertext structures information representation reuse multitrees enriching reusing hierarchical structure,english
204,A taxonomy of see-through tools,1994,button control panel lens macro menu multihand transparent user interface viewing filter taxonomy see-through tools,english
205,The alphaslider: a compact and rapid selector,1994,alphaslider dynamic queries menus selection technology widget alphaslider compact rapid selector,english
206,Spreadsheets for images,1994,data visualization flow charts spreadsheets user interfaces visual programming languages spreadsheets images,english
207,Data structures for dynamic queries: an analytical and experimental evaluation,1994, data structures dynamic queries analytical experimental evaluation,english
208,Automatic layout based on formal semantics,1994, automatic layout based formal semantics,english
209,Galaxy of news: an approach to visualizing and understanding expansive news landscapes,1994,3d interactive graphics abstracted information spaces interaction design space visualization pyramidal structures galaxy news approach visualizing understanding expansive landscapes,english
210,Laying out and visualizing large trees using a hyperbolic space,1994,fisheye display focus+context technique hierarchy information visualization laying visualizing large trees hyperbolic space,english
211,Powers of ten thousand: navigating in large information spaces,1994, powers ten thousand navigating large information spaces,english
212,Pad++: a zooming graphical interface for exploring alternate interface physics,1994,authoring hypertext information navigation physics visualization interactive user interfaces multiscale zooming pad++ zooming graphical interface exploring alternate physics,english
213,Reconnaissance support for juggling multiple processing options,1994,data visualisation direct manipulation dynamic query graphical user interfaces interaction techniques visual programming reconnaissance support juggling multiple processing options,english
214,An architecture for an extensible 3D interface toolkit,1994,constraints delegation direct manipulation interaction techniques user interface toolkits visual programming architecture extensible 3d interface toolkit,english
215,3D widgets for exploratory scientific visualization,1994,3d user interface scientific visualization 3d widgets exploratory scientific visualization,english
216,Developing calendar visualizers for the information visualizer,1994,3d graphics calendars detail+context technique graphical representations information retrieval visualization interactive animation translucent shadows developing calendar visualizers information visualizer,english
217,Data visualization sliders,1994,dynamic graphics high interaction information visualization selection thresholding data visualization sliders,english
218,An Editor's Workbench for an art history reference work,1994,editor's workbench hypermedia reference work knowledge-based system object-oriented data modelling editor's workbench history reference work,english
219,A classification of visual representations,1994, classification visual representations,english
220,Rich interaction in the digital library,1995, rich interaction digital library,english
221,RMM: a methodology for structured hypermedia design,1995, rmm methodology structured hypermedia design,english
222,Spatial hypertext: designing for change,1995, spatial hypertext designing change,english
223,An empirical study of algorithms for point-feature label placement,1995,automated cartography heuristic search label placement simulated annealing stochastic methods empirical study algorithms point-feature label placement,english
224,Machine learning  neural and statistical classification,1995, machine learning neural statistical classification,english
225,Distributed snapshots: determining global states of distributed systems,1985,global states distributed deadlock detection systems message communication distributed snapshots determining global states systems,english
226,Studying long-term system use,1995, studying long-term system,english
227,Directness and liveness in the morphic user interface construction environment,1995,animation automatic layout direct manipulation directness live editing liveness structural reification user interface construction frameworks directness liveness morphic user interface construction environment,english
228,SDM: selective dynamic manipulation of visualizations,1995,direct manipulation interactive techniques visualizations sdm selective dynamic manipulation visualizations,english
229,The continuous zoom: a constrained fisheye technique for viewing and navigating large information spaces,1995,fisheye view graphical user interface hierarchical network information space visualization navigation supervisory control systems continuous zoom constrained fisheye technique viewing navigating large information spaces,english
230,3-dimensional pliable surfaces: for the effective presentation of visual information,1995,3d interactions distortion viewing information visualization interface design issues metaphors screen layout 3-dimensional pliable surfaces effective presentation visual information,english
231,Visualizing the structure of the World Wide Web in 3D hyperbolic space,1995, visualizing structure world wide web 3d hyperbolic space,english
232,Visualizing real-time multivariate data using preattentive processing,1995,boundary detection cognitive psychology curvature hue human vision icon multivariate data preattentive scientific visualization target visual interactive simulation visualizing real-time multivariate data preattentive processing,english
233,Interactive physically-based manipulation of discrete/continuous models,1995,grammars interactive techniques physically-based modeling interactive physically-based manipulation discrete/continuous models,english
234,Fast multiresolution image querying,1995,content-based retrieval image databases indexing metrics query content similarity sketch wavelets fast multiresolution image querying,english
235,IVEE: an environment for automatic creation of dynamic queries applications,1995,database query dynamic queries information exploration visualization tight coupling ivee environment automatic creation dynamic queries applications,english
236,Pad++: a zoomable graphical interface system,1995,authoring hypertext information navigation visualization interactive interfaces multimedia multiscale world wide web zooming pad++ zoomable graphical interface system,english
237,Generalized fisheye views,1986, generalized fisheye views,english
238,Describing interactive visualization artifacts-DIVA,1995,visualization interactive graphics describing interactive visualization artifacts-diva,english
239,The influence explorer,1995, influence explorer,english
240,Exploring large tables with the table lens,1995,information visualization exploratory data analysis graphical representations focus+context technique fisheye tables spreadsheets relational exploring large tables table lens,english
241,LyberWorld: a 3D graphical user interface for fulltext retrieval,1995, lyberworld 3d graphical user interface fulltext retrieval,english
242,FastMap: a fast algorithm for indexing  data-mining and visualization of traditional and multimedia datasets,1995, fastmap fast algorithm indexing data-mining visualization traditional multimedia datasets,english
243,VisDB: a system for visualizing large databases,1995, visdb system visualizing large databases,english
244,Information foraging in information access environments,1995,information foraging theory access information foraging access environments,english
245,TileBars: visualization of term distribution information in full text information access,1995, tilebars visualization term distribution information full text access,english
246,Space-scale diagrams: understanding multiscale interfaces,1995,zoom views multiscale interfaces fisheye information visualization gis; user interface components; formal methods design rationale space-scale diagrams understanding multiscale interfaces,english
247,Visualizing complex hypermedia networks through multiple hierarchical views,1995,hypermedia overview diagrams information visualization hierarchization visualizing complex hypermedia networks multiple hierarchical views,english
248,A focus+context technique based on hyperbolic geometry for visualizing large hierarchies,1995,hierarchy display information visualization fisheye focus+context technique focus+context technique based hyperbolic geometry visualizing large hierarchies,english
249,GeoSpace: an interactive visualization system for exploring complex information spaces,1995,interactive techniques intelligent interfaces cartography multi-layer graphics presentation activation spreading network geospace interactive visualization system exploring complex information spaces,english
250,Enhanced dynamic queries via movable filters,1995,viewing filter lens database query dynamic queries magic visualization enhanced dynamic queries movable filters,english
251,As we may think,1996, ,english
252,Monitoring distributed systems,1987,concurrent monitoring distributed dynamic documentation graphical monitoring distributed systems,english
253,Simplifying data integration: the design of the desert software development environment,1996,desert environment software development framemaker tooltalk interface common editor context manager control integration data fragments hyperlinks programming environments tools engineering virtual files simplifying data integration design desert software development environment,english
254,Automating the design of graphical presentations of relational information,1986,automatic generation composition algebra effectiveness expressiveness graphic design information presentation tool user interface automating design graphical presentations relational information,english
255,How not to lie with visualization,1996, lie visualization,english
256,High-speed visual estimation using preattentive processing,1996,munsell boundary detection cognitive psychology color estimation human vision icon multidimensional data orientation preattentive scientific visualization target high-speed visual estimation preattentive processing,english
257,Navigating hierarchically clustered networks through fisheye and full-zoom methods,1996,data acquisition fisheye views hierarchically clustered graphs information visualization supervisory control navigating hierarchically clustered networks fisheye full-zoom methods,english
258,IDEA: interactive data exploration and analysis,1996, idea interactive data exploration analysis,english
259,BIRCH: an efficient data clustering method for very large databases,1996, birch efficient data clustering method large databases,english
260,Implementing data cubes efficiently,1996, implementing data cubes efficiently,english
261,Software tools and environments,1996, software tools environments,english
262,Drawing graphs nicely using simulated annealing,1996,aesthetics graph drawing simulated annealing drawing graphs nicely simulated annealing,english
263,The algorithmic beauty of plants,1996, algorithmic beauty plants,english
264,Adding imageability features to information displays,1996,imageability information design navigation visualization adding imageability features information displays,english
265,FOCUS: the interactive table for product comparison and selection,1996,dynamic queries focus+context technique interactive data exploration spreadsheets tables focus interactive table product comparison selection,english
266,The sciences of the artificial (3rd ed.),1996, sciences artificial 3rd,english
267,Does animation in user interfaces improve decision making?,1996,animation decision making animation user interfaces improve decision making,english
268,The WebBook and the Web Forager: an information workspace for the World-Wide Web,1996,3d graphics world wide web information access workspace user interfaces webbook web forager information workspace world-wide,english
269,Silk from a sow's ear: extracting usable structures from the Web,1996,world wide web hypertext information visualization silk sow's ear extracting usable structures web,english
270,Scatter/gather browsing communicates the topic structure of a very large text collection,1996,scatter/gather browsing clustering information retrieval scatter/gather browsing communicates topic structure large text collection,english
271,LifeLines: visualizing personal histories,1996,history justice medical record overview personal screen design management timeline visualization lifelines visualizing personal histories,english
272,Reusable hierarchical command objects,1996,amulet command objects redo toolkits undo user interface development environment reusable hierarchical command objects,english
273,Externalising abstract mathematical models,1996,interactive graphics visualization externalising mathematical models,english
274,Extending end-user programming in a visual shell with programming by demonstration and graphical language techniques,1996, extending end-user programming visual shell demonstration graphical language techniques,english
275,Machine learning,1996,supervised learning reinforcement temporal-difference cognitive architectures machine learning,english
276,Visualizing search results: some alternatives to query-document similarity,1996, visualizing search results alternatives query-document similarity,english
277,Evaluation of a tool for visualization of information retrieval results,1996, evaluation tool visualization information retrieval results,english
278,Cheops: a compact explorer for complex hierarchies,1996,focus+context techniques graphical browser hierarchical representation information visualization exploration cheops compact explorer complex hierarchies,english
279,The design and implementation of an object-oriented toolkit for 3D graphics and visualization,1996, design implementation object-oriented toolkit 3d graphics visualization,english
280,Visualization of complex models using dynamic texture-based simplification,1996,geometry interactive morphing simplification space partitioning textures visibility culling visual complexity visualization complex models dynamic texture-based simplification,english
281,A linear iteration time layout algorithm for visualising high-dimensional data,1996,force-directed placement high-dimensional data layout algorithms spring models stochastic visualization linear iteration time layout algorithm visualising high-dimensional data,english
282,Flexible information visualization of multivariate data from biological sequence similarity searches,1996,applications visualization biomedical information multimodal multidimensional flexible information visualization multivariate data biological sequence similarity searches,english
283,Multiresolution multidimensional wavelet brushing,1996, multiresolution multidimensional wavelet brushing,english
284,Illustrating transparent surfaces with curvature-directed strokes,1996, illustrating transparent surfaces curvature-directed strokes,english
285,UFLOW: visualizing uncertainty in fluid flow,1996,animation flow envelopes visualization rakes streamlines uncertainty glyphs uflow visualizing uncertainty fluid flow,english
286,Choosing effective colours for data visualization,1996, choosing effective colours data visualization,english
287,Dynamic information visualization,1996, dynamic information visualization,english
288,Incremental data structures and algorithms for dynamic query interfaces,1996,algorithm data structure database direct manipulation dynamic query information visualization user interface incremental data structures algorithms dynamic query interfaces,english
289,DEVise: integrated querying and visual exploration of large datasets,1997, devise integrated querying visual exploration large datasets,english
290,MaPS: movement and planning support for navigation in an immersive VRML browser,1997,vrml2 first-class user interface immersive browser navigation techniques metaphors maps movement planning support navigation immersive vrml browser,english
291,Interface issues and interaction strategies for information retrieval systems,1996,databases information retrieval systems interaction strategies user interfaces interface issues interaction strategies information retrieval systems,english
292,Dynamic timelines: visualizing the history of photography,1996,cinema interaction design three-dimensional visualization visual dynamic timelines visualizing history photography,english
293,The DeckScape web browser,1996,mosaic world-wide web information navigation interaction techniques interactive user interfaces deckscape web browser,english
294,Applying algorithm animation techniques for program tracing  debugging  and understanding,1997, applying algorithm animation techniques program tracing debugging understanding,english
295,Advances in knowledge discovery and data mining,1996, advances knowledge discovery data mining,english
296,Cat-a-Cone: an interactive interface for specifying searches and viewing retrieval results using a large category hierarchy,1997, cat-a-cone interactive interface searches viewing retrieval results large category hierarchy,english
297,Using semantic contents and WordNet in image retrieval,1997, semantic contents wordnet image retrieval,english
298,Autonomous interface agents,1997,web agents autonomous browsing interface learning search autonomous interface agents,english
299,Illustrating surface shape in volume data via principal direction-driven 3D line integral convolution,1997,isosurfaces line integral convolution principal directions shape representation solid texture stroke textures transparent surfaces visualization volume rendering illustrating surface shape volume data principal direction-driven 3d line integral convolution,english
300,Characterizing interactive externalizations,1997,interactive graphics taxonomy visualization characterizing interactive externalizations,english
301,KidPad: a design collaboration between children  technologists  and educators,1997,kidpad pad++ children cooperative design techniques educational applications evaluation participatory social issues kidpad design collaboration children technologists educators,english
302,A taxonomy of graphical presentation,1993,graphical presentation taxonomy taxonomy graphical presentation,english
303,Visual information seeking using the FilmFinder,1994,information retrieval dynamic queries video-on-demand visual information seeking filmfinder,english
304,The attribute explorer,1994,information visualization interactive graphs attribute explorer,english
305,Using C++ template metaprograms,1996, c++ template metaprograms,english
306,Modelling and visualizing multiple spatial uncertainties,1997,gis fuzzy slope stability modelling uncertainty visualization modelling visualizing multiple spatial uncertainties,english
307,Self-organizing maps,1997, self-organizing maps,english
308,An interactive visual query environment for exploring data,1997,direct manipulation queries information visualization visual query language interactive visual query environment exploring data,english
309,Drawing graphs to convey proximity: an incremental arrangement method,1997,mds force-directed graph drawing layout multidimensional scaling drawing graphs convey proximity incremental arrangement method,english
310,Navigation and coordination primitives for multidimensional visual browsers,1997,data browsing hypermedia magnifying glasses user interfaces visual databases programming wormholes zooming navigation coordination primitives multidimensional visual browsers,english
311,Sketching  searching  and customizing visualizations: a content-based approach to design retrieval,1997, sketching searching customizing visualizations content-based approach design retrieval,english
312,Constrained 3D navigation with 2D controllers,1997,camera control constrained navigation viewing constrained 3d navigation 2d controllers,english
313,GADGET: goal-oriented application design guidance for modular visualization environments,1997,modular visualization environments dataflow paradigm knowledge base object-oriented design taxonomy techniques visineers' heuristics expertise systems gadget goal-oriented application design guidance modular visualization environments,english
314,DNA visual and analytic data mining,1997,data mining visualization classification dna visual analytic data mining,english
315,Visualization of geometric algorithms in an electronic classroom,1997,algorithm animation geometric algorithms visulaization education visualization geometric algorithms electronic classroom,english
316,The visualization toolkit (2nd ed.): an object-oriented approach to 3D graphics,1998, visualization toolkit 2nd object-oriented approach 3d graphics,english
317,Clumping properties of content-bearing words,1998, clumping properties content-bearing words,english
318,Information visualization,1998,information visualization world wide web interaction perception usability information visualization,english
319,Visual task characterization for automated visual discourse synthesis,1998,automated design graphics visual discourse task characterization visual task characterization automated discourse synthesis,english
320,Visualizing the evolution of Web ecologies,1998,world wide web documents hypertext information ecologies log file analysis temporal visualizaiton visualizing evolution web ecologies,english
321,DIVA: exploratory data analysis with multimedia streams,1998,exploratory data analysis hypermedia multimedia protocol stream algebra streams video diva exploratory data analysis multimedia streams,english
322,A flexible architecture for user-adaptable visualization,1997,information visualization software architecture user-interaction flexible architecture user-adaptable visualization,english
323,Visualizing document authorship using n-grams and latent semantic indexing,1997,clustering indexing methods information filtering linguistic processing visualizing document authorship n-grams latent semantic indexing,english
324,Effective visualization of hierarchical graphs with the cityscape metaphor,1997,image generation display algorithms computational geometry objective modeling methodology 3d graphs realism effective visualization hierarchical graphs cityscape metaphor,english
325,A specification language for direct-manipulation user interfaces,1986,user interfaces specification techniques language human factors direct manipulation state transition diagram user-interface management system uims specification language direct-manipulation user interfaces,english
326,DataSplash,1998,database visualization direct-manipulation visual programming datasplash,english
327,Graphical multiscale Web histories: a study of padprints,1998,world wide web navigation browser usability pad++ zooming user interface zui hypertext multiscale interfaces information visualization graphical multiscale web histories study padprints,english
328,Approximate nearest neighbors: towards removing the curse of dimensionality,1998,algorithms preprocessing locality-sensitive hashing approximate nearest neighbors removing curse dimensionality,english
329,Object-oriented spreadsheets: the analytic spreadsheet package,1986,object-oriented spreadsheets user interface object-oriented spreadsheets analytic spreadsheet package,english
330,The Gridfit algorithm: an efficient and effective approach to visualizing large amounts of spatial data,1998,interfaces databases visualizing geographical data large sets spatially referenced gridfit algorithm efficient effective approach visualizing large amounts spatial data,english
331,TOPIC ISLANDS-a wavelet-based text visualization system,1998,information retrieval visualization text wavelet transform topic islands-a wavelet-based text visualization system,english
332,Continuous cartogram construction,1998,anamorphosis cartogram constrained optimization map transformation thematic cartography value-by-area continuous cartogram construction,english
333,Interactive display of very large textures,1998,bandwidth-limited resource interactivity real-time display texture caching mapping interactive display large textures,english
334,Critical zones in desert fog: aids to multiscale navigation,1998,pad++ ztracker browsing critical zone analysis zones information navigation multiscale residue space-scale diagrams view-based navigational aids view-navigation critical zones desert fog aids multiscale navigation,english
335,MuSE: a multiscale editor,1998,zui authoring design rationale graphic editor information visualization multiscale interfaces space scale diagram zoom views muse multiscale editor,english
336,Data mountain: using spatial memory for document management,1998,3d user interfaces desktop vr document mangement information visualization spatial cognition memory data mountain spatial memory document management,english
337,Spatial querying for image retrieval: a user-oriented evaluation,1998,image retrieval user-centered design spatial querying image retrieval user-oriented evaluation,english
338,How reliable are the results of large-scale information retrieval experiments?,1998,document retrieval empirical study reliability reliable results large-scale information retrieval experiments,english
339,Visual exploration of uncertainty in remote-sensing classification,1998,remote sensing classification uncertainty visualisation visual exploration uncertainty remote-sensing classification,english
340,Sequence homology detection through large scale pattern discovery,1999,pattern discovery statistical framework sequence homology detection large scale pattern discovery,english
341,Graphics and graphic information processing,1999,automatic generation composition algebra effectiveness expressiveness graphic design information presentation tool user interface adobe acrobat quicktime windows media player real graphics graphic information processing,english
342,Navigating large networks with hierarchies,1999,network visualization analysis navigating large networks hierarchies,english
343,Visualising cyberspace: information visualisation in the Harmony Internet browser,1999,internet information systems visualization visualising cyberspace information visualisation harmony internet browser,english
344,The Document Lens,1999,3d interaction techniques graphic presentations interface metaphors screen layout user design issues document lens,english
345,Using vision to think,1999, vision,english
346,Table Lens as a tool for making sense of data,1999,goms database visualization evaluation exploratory data analysis information multivariate table lens tool making sense data,english
347,Excentric labeling: dynamic neighborhood labeling for data visualization,1999,dynamic labeling evaluation label visualization excentric labeling dynamic neighborhood data visualization,english
348,A space based model for user interaction in shared synthetic environments,1993,3d cscw communication control distribution resource sharing user interaction virtual reality visualization space based model user interaction shared synthetic environments,english
349,Do algorithm animations assist learning? an empirical study and analysis,1993,algorithm animation empirical studies software visualization algorithm animations assist learning empirical study analysis,english
350,Using icons to find documents: simplicity is critical,1993,empirical evaluation fromal models user icons screen design icons find documents simplicity critical,english
351,Interactive Orthogonal Graph Drawing,1998,graph drawing orthogonal interactive information visualization graphical user interface interactive orthogonal graph drawing,english
352,Knowledge Mining With VxInsight: Discovery ThroughInteraction,1998,browsing graphical user interface information retrieval visualization knowledge mining vxinsight discovery throughinteraction,english
353,A texture thesaurus for browsing large aerial photographs,1998, texture thesaurus browsing large aerial photographs,english
354,Experiences with the alternate reality kit: an example of the tension between literalism and magic,1986,simulations alternative reality user interface experiences alternate reality kit tension literalism magic,english
355,Visualization of search results: a comparative evaluation of text  2D  and 3D interfaces,1999,2d 3d evaluation information visualization interface design text visualization search results comparative evaluation text 2d 3d interfaces,english
356,On distances between phylogenetic trees,1997, distances phylogenetic trees,english
357,On power-law relationships of the Internet topology,1999,internet structure power-laws power-law relationships internet topology,english
358,The use of logging data in the design of a new text editor,1985,empirical study user logging data design text editor,english
359,Hierarchical parallel coordinates for exploration of large datasets,1999,hierarchical data exploration large-scale multivariate visualization parallel coordinates hierarchical parallel coordinates exploration large datasets,english
360,The ecological approach to text visualization,1999, ecological approach text visualization,english
361,Quintary trees: a file structure for multidimensional database systems,1980,database system exact match queries file maintenance information retrieval key multidimensional space range search quintary trees file structure multidimensional database systems,english
362,The Complexity of Some Problems on Subsequences and Supersequences,1978, complexity problems subsequences supersequences,english
363,WEST: a Web browser for small terminals,1999,wap wireless application protocol flip zooming focus+context visualization hand-held devices proxy systems text reduction web browser west web browser small terminals,english
364,Modeling the mighty maple,1985,blobby surface bump map generalized cylinder interpolation modeling ramiform space curve spline texture modeling mighty maple,english
365,Information visualization: perception for design,2000, information visualization perception design,english
366,Large networks present visualization challenges,1999,network visualization large networks present visualization challenges,english
367,Virtual environments for geographic visualization: potential and challenges,1999,collaboration interactivity maps scientific visualization virtual reality virtual environments geographic visualization potential challenges,english
368,The scent of a site: a system for analyzing and predicting information scent  usage  and usability of a Web site,2000,world wide web data mining dome tree information foraging scent visualization longest repeated subsequences usability usage-based layout scent site system analyzing predicting information usage usability web,english
369,Accessibility of information on the Web,2000,world wide web accessibility information web,english
370,The visual display of quantitative information,1986, visual display quantitative information,english
371,Pattern discovery on character sets and real-valued data: linear bound on irredundant motifs and an efficient polynomial time algorithm,2000, pattern discovery character sets real-valued data linear bound irredundant motifs efficient polynomial time algorithm,english
372,A comparison of set-based and graph-based visualisations of overlapping classification hierarchies,2000,authors kit publications guides instructions comparison set-based graph-based visualisations overlapping classification hierarchies,english
373,Guidelines for using multiple views in information visualization,2000,design guidelines information visualization multiple views usability heuristics user interfaces guidelines multiple views information visualization,english
374,Snap-together visualization a user interface for coordinating visualizations via relational schemata,2000,coordination information visualization multiple views relational database tight coupling user interface study snap-together visualization user interface coordinating visualizations relational schemata,english
375,Context and interaction in zoomable user interfaces,2000,information interfaces presentation interaction techniques context interaction zoomable user interfaces,english
376,Hierarchical flip zooming enabling parallel exploration of hierarchical visualizations,2000,flip zooming focus+context visualization hierarchies information hierarchical flip zooming enabling parallel exploration visualizations,english
377,A fast multi-scale method for drawing large graphs,2000, fast multi-scale method drawing large graphs,english
378,Analysis of a local-area wireless network,2000,local-area wireless networks network analysis analysis local-area wireless network,english
379,Three dimensional visualization of the World Wide Web,1999, dimensional visualization world wide web,english
380,Collaborative augmented reality environments: integrating VR  working materials  and distributed work spaces,2000,3d workspace cscw roomware virtual office/project room reality working material collaborative augmented reality environments integrating vr working materials distributed work spaces,english
381,A comparative usability evaluation of user interfaces for online product catalog,2000,e-commerce electronic catalogs human-computer interaction usability evaluation user interfaces comparative usability evaluation user interfaces online product catalog,english
382,Jazz: an extensible zoomable user interface graphics toolkit in Java,2000,jazz pad++ animation graphics user interface management systems uims zoomable interfaces zuis jazz extensible zoomable user interface graphics toolkit java,english
383,Data Structures for Range Searching,1979, data structures range searching,english
384,A Generalization of Algebraic Surface Drawing,1982,algorithms performance generalization algebraic surface drawing,english
385,System response time operator productivity  and job satisfaction,1983,information systems response time system response time operator productivity job satisfaction,english
386,Time  clocks  and the ordering of events in a distributed system,1978,clock synchronization computer networks distributed systems multiprocess time clocks ordering events distributed system,english
387,Hierarchical geometric models for visible surface algorithms,1976,geometric models hidden surface algorithms hierarchical data structures visible hierarchical geometric models visible surface algorithms,english
388,Does organisation by similarity assist image browsing?,2001,evaluation image retrieval information visualization organisation similarity assist image browsing,english
389,3D or not 3D?: evaluating the effect of the third dimension in a document management system,2001,3d user interfaces document management information visualization spatial memory 3d evaluating effect dimension document management system,english
390,An evaluation of space-filling information visualizations for depicting hierarchical structures,2000,index structures indexing high dimentional data multimedia databases similarity search evaluation space-filling information visualizations depicting hierarchical structures,english
391,Brushing scatterplots,1987,direct manipulation interfaces exploratory anylysis brushing scatterplots,english
392,WebQuilt: a framework for capturing and visualizing the web experience,2001,webquilt log file analysis usability evaluation web proxy visualization webquilt framework capturing visualizing web experience,english
393,MWMD: a module-based workbench for multimedia database programmers and users,2001,multimedia database visual querying visualization system mwmd module-based workbench multimedia database programmers users,english
394,Procedural annotation of uncertain information,2000,annotation glyphs procedural generation uncertainty visualization procedural annotation uncertain information,english
395,FastSplats: optimized splatting on rectilinear grids,2000,design measurement performance reliability fastsplats optimized splatting rectilinear grids,english
396,WEAVE: a system for visually linking 3-D and statistical visualizations  applied to cardiac simulation and measurement data,2000,data synthesis heart medical visualization weave system visually linking 3-d statistical visualizations applied cardiac simulation measurement data,english
397,Envision: a user-centered database of computer science literature,1995, envision user-centered database computer science literature,english
398,Dynamic graph drawing,2001,graph drawing dynamic graph drawing,english
399,JDSL: The data structures library in java,2001,java data structures algorithms jdsl data structures library java,english
400,A rendering algorithm for visualizing 3D scalar fields,1988,3d image light scattering ray tracing thresholding rendering algorithm visualizing 3d scalar fields,english
401,ConMan: a visual programming language for interactive graphics,1988,visual programming languages conman visual programming language interactive graphics,english
402,A study in interactive 3-D rotation using 2-D control devices,1988,3-d graphics i/o devices input interactive mouse real-time rotation control user performance virtual controllers sphere study interactive 3-d rotation 2-d control devices,english
403,Sphere-packings  lattices  and groups,1987, sphere-packings lattices groups,english
404,The elements of graphing data,1985, elements graphing data,english
405,Visualization in Scientific Computing (ViSC),1987, visualization scientific computing visc,english
406,On visual formalisms,1988,higraphs complex concurrent systems statecharts visual formalisms,english
407,Algorithm animation using 3D interactive graphics,1993,3d graphics algorithm animation information visualization program algorithm animation 3d interactive graphics,english
408,Display of Surfaces from Volume Data,1990,hierarchical spatial enumeration medical imaging molecular graphics octree ray tracing scientific visualization volume rendering voxel display surfaces volume data,english
409,Seeing the forest for the trees: hierarchical displays of hypertext structures,1988,hypertext hypermedia directed-graph display graph browser decluttering electronic documents forest trees hierarchical displays hypertext structures,english
410,Reflections on NoteCards: seven issues for the next generation of hypermedia systems,1988,hypermedia reflections notecards issues generation hypermedia systems,english
411,Designing documentation to compensate for delocalized plans,1988,software documentation conceptual representation methods designing documentation compensate delocalized plans,english
412,Interactive path analysis of web site traffic,2001,path analysis web site traffic interactive path analysis web site traffic,english
413,Funnel report mining for the MSN network,2001, funnel report mining msn network,english
414,Information Graphics: A Comprehensive Illustrated Reference,1999, information graphics comprehensive illustrated reference,english
415,Probabilistic counting algorithms for data base applications,2000,algorithms measurement data base management probabilistic counting algorithms data base applications,english
416,Designing the User Interface: Strategies for Effective Human-Computer Interaction  3rd edition,1997, designing user interface strategies effective human-computer interaction 3rd edition,english
417,Tcl and the Tk Toolkit,1996, tcl tk toolkit,english
418,Computers as Theatre  2nd edition,1993, computers theatre 2nd edition,english
419,Visualizing Data,1993, visualizing data,english
420,Visualizing Abstract Objects and Relations,1989, visualizing objects relations,english
421,Clustering Algorithms  99th edition,1975, clustering algorithms 99th edition,english
422,What Will Be: How the New World of Information Will Change Our Lives,1997, world information change lives,english
423,Principles and Applications,1997, principles applications,english
424,The World Wide Web,1997, world wide web,english
425,Software Visualization,1997, software visualization,english
426,Graph Drawing: Algorithms for the Visualization of Graphs  1st edition,1998, graph drawing algorithms visualization graphs 1st edition,english
427,Professional JSP,2000, professional jsp,english
428,Mmixware: A RISC Computer for the Third Millennium  1st edition,2001, mmixware risc computer millennium 1st edition,english
429,Virtual Reality: Through the New Looking Glass  2nd edition,1994, virtual reality glass 2nd edition,english
430,Visual Cues: Practical Data Visualization,1994, visual cues practical data visualization,english
431,Filtering  Segmentation  and Depth,1993, filtering segmentation depth,english
432,Algorithms on Stings  Trees  and Sequences: Computer Science and Computational Biology,1997, algorithms stings trees sequences computer science computational biology,english
433,Ordered and quantum treemaps: Making effective use of 2D space to display hierarchies,2002,hierarchies human-computer interaction image browsers information visualization jazz ordered treemaps trees zoomable user interfaces zuis ordered quantum treemaps making effective 2d space display hierarchies,english
434,An empirical comparison of pie vs. linear menus,1988,menus user interface empirical studies directional selection empirical comparison pie linear menus,english
435,Computer Architecture; A Quantitative Approach  1st edition,1992, computer architecture; quantitative approach 1st edition,english
436,Introduction to the Theory of Neural Computation  1st edition,1991, introduction theory neural computation 1st edition,english
437,Time Series Analysis  Forecasting and Control,1990, time series analysis forecasting control,english
438,The Art of Human-Computer Interface Design,1990, human-computer interface design,english
439,Dynamic Graphics for Statistics  1st edition,1988, dynamic graphics statistics 1st edition,english
440,Introduction to Algorithms  2nd edition,2001, introduction algorithms 2nd edition,english
441,Software Metrics: A Rigorous and Practical Approach  2nd edition,1998, software metrics rigorous practical approach 2nd edition,english
442,C4.5: Programs for Machine Learning,1993, c45 programs machine learning,english
443,Data Cube: A Relational Aggregation Operator Generalizing Group-By  Cross-Tab  and Sub-Totals,1997,aggregation analysis data cube mining database query summarization data cube relational aggregation operator generalizing group-by cross-tab sub-totals,english
444,Fixed Queries Array: A Fast and Economical Data Structure for Proximity Searching,2001,fixed queries tree metric spaces range search similarity fixed queries array fast economical data structure proximity searching,english
